Wvlgth nm,Global tilt W*m-2*nm-1
877.426,0.05276
877.733,0.05163
878.04,0.05791
878.346,0.05595
878.653,0.05364
878.96,0.05049
879.266,0.06689
879.573,0.05328
879.879,0.05491
880.185,0.05817
880.492,0.06722
880.798,0.05657
881.104,0.06401
881.411,0.05452
881.717,0.06707
882.023,0.05533
882.329,0.06166
882.635,0.05021
882.941,0.04886
883.246,0.04879
883.552,0.05913
883.858,0.06218
884.164,0.04468
884.469,0.05821
884.775,0.0564
885.08,0.06395
885.386,0.05546
885.691,0.05854
885.996,0.05668
886.302,0.06166
886.607,0.06117
886.912,0.0516
887.217,0.06618
887.522,0.06388
887.827,0.06154
888.132,0.0768
888.437,0.05358
888.742,0.05637
889.046,0.06565
889.351,0.06705
889.656,0.0642
889.96,0.06747
890.265,0.06794
890.569,0.06934
890.874,0.07746
891.178,0.06787
891.483,0.07701
891.787,0.06201
892.091,0.06637
892.395,0.05814
892.699,0.07121
893.003,0.06443
893.307,0.07605
893.611,0.06095
893.915,0.07069
894.219,0.06631
894.523,0.0731
894.826,0.07016
895.13,0.06526
895.433,0.06567
895.737,0.05877
896.04,0.06211
896.344,0.06758
896.647,0.0695
896.95,0.08848
897.254,0.07244
897.557,0.06691
897.86,0.07395
898.163,0.06641
898.466,0.07441
898.769,0.07137
899.072,0.06977
899.375,0.07028
899.677,0.0657
899.98,0.07788
900.283,0.06508
900.585,0.08044
900.888,0.08659
901.191,0.06856
901.493,0.05758
901.795,0.06639
902.098,0.07565
902.4,0.07356
902.702,0.06561
903.004,0.08186
903.306,0.07655
903.608,0.06811
903.91,0.08076
904.212,0.06745
904.514,0.07424
904.816,0.08172
905.118,0.06571
905.42,0.07468
905.721,0.07565
906.023,0.06917
906.324,0.06794
906.626,0.07825
906.927,0.07215
907.228,0.08143
907.53,0.0753
907.831,0.08346
908.132,0.07282
908.433,0.09615
908.734,0.08998
909.035,0.08487
909.336,0.06332
909.637,0.07048
909.938,0.0897
910.239,0.07871
910.54,0.08086
910.84,0.07608
911.141,0.08115
911.441,0.1109
911.742,0.08555
912.042,0.09263
912.343,0.07119
912.643,0.0799
912.943,0.08091
913.244,0.08976
913.544,0.09264
913.844,0.07852
914.144,0.08809
914.444,0.09223
914.744,0.10319
915.044,0.07516
915.343,0.08926
915.643,0.08637
915.943,0.07097
916.243,0.07422
916.542,0.07908
916.842,0.08785
917.141,0.10238
917.441,0.08846
917.74,0.10204
918.039,0.10101
918.338,0.09547
918.638,0.0986
918.937,0.08937
919.236,0.09657
919.535,0.09769
919.834,0.09882
920.133,0.10387
920.431,0.10829
920.73,0.12069
921.029,0.07507
921.328,0.09601
921.626,0.1205
921.925,0.10997
922.223,0.0952
922.522,0.08796
922.82,0.1079
923.118,0.12147
923.417,0.10852
923.715,0.10608
924.013,0.0955
924.311,0.13038
924.609,0.11752
924.907,0.11613
925.205,0.12648
925.503,0.10176
925.801,0.11765
926.098,0.10336
926.396,0.08157
926.694,0.11797
926.991,0.12168
927.289,0.13577
927.586,0.12685
927.884,0.11445
928.181,0.13211
928.478,0.11784
928.775,0.1443
929.073,0.11441
929.37,0.12736
929.667,0.13397
929.964,0.11995
930.261,0.11676
930.557,0.14268
930.854,0.12876
931.151,0.15062
931.448,0.13741
931.744,0.12484
932.041,0.15004
932.337,0.1326
932.634,0.14633
932.93,0.13574
933.227,0.1322
933.523,0.12268
933.819,0.13924
934.115,0.13259
934.412,0.14944
934.708,0.1302
935.004,0.10495
935.3,0.12811
935.595,0.16597
935.891,0.16747
936.187,0.15638
936.483,0.15204
936.778,0.15019
937.074,0.13218
937.369,0.14631
937.665,0.1699
937.96,0.14443
938.256,0.18733
938.551,0.16098
938.846,0.16232
939.141,0.16594
939.437,0.11921
939.732,0.17673
940.027,0.14558
940.322,0.13267
940.617,0.16049
940.911,0.1677
941.206,0.15464
941.501,0.17318
941.796,0.22573
942.09,0.19354
942.385,0.14784
942.679,0.17646
942.974,0.18613
943.268,0.15839
943.562,0.1417
943.857,0.1727
944.151,0.21257
944.445,0.15896
944.739,0.17331
945.033,0.16293
945.327,0.19094
945.621,0.18185
945.915,0.16026
946.208,0.16622
946.502,0.21518
946.796,0.18008
947.089,0.15864
947.383,0.22946
947.676,0.23721
947.97,0.20013
948.263,0.23496
948.557,0.19537
948.85,0.19702
949.143,0.19826
949.436,0.23397
949.729,0.23439
950.022,0.20585
950.315,0.22596
950.608,0.22203
950.901,0.21798
951.194,0.19564
951.487,0.2103
951.779,0.1959
952.072,0.21358
952.364,0.23848
952.657,0.20285
952.949,0.22139
953.242,0.23477
953.534,0.18486
953.826,0.22929
954.118,0.22102
954.411,0.26305
954.703,0.21973
954.995,0.25711
955.287,0.24011
955.579,0.23316
955.87,0.27706
956.162,0.26288
956.454,0.28782
956.746,0.25093
957.037,0.25867
957.329,0.30595
957.62,0.26442
957.912,0.28245
958.203,0.22626
958.494,0.26974
958.786,0.31597
959.077,0.24878
959.368,0.24263
959.659,0.27502
959.95,0.26111
960.241,0.31115
960.532,0.27002
960.823,0.31978
961.114,0.37223
961.404,0.27588
961.695,0.30389
961.986,0.31699
962.276,0.29987
962.567,0.31085
962.857,0.35596
963.147,0.32328
963.438,0.3255
963.728,0.34651
964.018,0.31653
964.308,0.37676
964.598,0.31972
964.888,0.3369
965.178,0.40165
965.468,0.34941
965.758,0.3895
966.048,0.30746
966.338,0.34155
966.627,0.29679
966.917,0.33958
967.206,0.31678
967.496,0.31911
967.785,0.38099
968.075,0.37902
968.364,0.36127
968.653,0.4365
968.942,0.38679
969.232,0.38411
969.521,0.37498
969.81,0.39025
970.099,0.36926
970.388,0.35617
970.676,0.36294
970.965,0.44041
971.254,0.40921
971.543,0.46408
971.831,0.39997
972.12,0.42408
972.408,0.41736
972.697,0.37763
972.985,0.39323
973.273,0.41169
973.561,0.35019
973.85,0.49173
974.138,0.50251
974.426,0.48297
974.714,0.43712
975.002,0.43502
975.29,0.52313
975.577,0.44347
975.865,0.42795
976.153,0.51166
976.441,0.38576
976.728,0.39271
977.016,0.46116
977.303,0.40682
977.59,0.47303
977.878,0.54035
978.165,0.52984
978.452,0.49996
978.74,0.42514
979.027,0.47193
979.314,0.56675
979.601,0.54963
979.888,0.46197
980.174,0.63117
980.461,0.53039
980.748,0.55384
981.035,0.50832
981.321,0.54388
981.608,0.47351
981.894,0.45363
982.181,0.55683
982.467,0.60148
982.754,0.59392
983.04,0.57409
983.326,0.53268
983.612,0.65394
983.898,0.61237
984.184,0.59561
984.47,0.59996
984.756,0.61301
985.042,0.59988
985.328,0.58651
985.614,0.66163
985.899,0.54491
986.185,0.68926
986.47,0.49771
986.756,0.67558
987.041,0.5451
987.327,0.52999
987.612,0.708
987.897,0.78386
988.182,0.74119
988.468,0.8573
988.753,0.7264
989.038,0.58887
989.323,0.74028
989.607,0.6641
989.892,0.70791
990.177,0.79415
990.462,0.58615
990.746,0.75646
991.031,0.6351
991.315,0.74342
991.6,0.6233
991.884,0.67937
992.169,0.72695
992.453,0.78155
992.737,0.76156
993.021,0.81709
993.305,0.75463
993.59,0.75586
993.874,0.80864
994.157,0.79559
994.441,0.95069
994.725,0.85688
995.009,0.67039
995.293,0.88556
995.576,0.78122
995.86,0.70977
996.143,1.00603
996.427,0.70334
996.71,0.98818
996.993,0.91477
997.277,0.85029
997.56,1.15847
997.843,1.06815
998.126,1.03094
998.409,0.9521
998.692,1.01103
998.975,0.93346
999.258,0.98848
999.541,1.18347
999.823,1.22789
1000.106,1.2164
1000.388,0.67571
1000.671,0.97701
1000.954,1.23998
1001.236,1.10768
1001.518,1.14434
1001.801,1.19547
1002.083,1.16272
1002.365,1.10427
1002.647,1.20973
1002.929,1.21221
1003.211,1.44263
1003.493,1.10694
1003.775,1.21124
1004.057,1.09813
1004.338,1.08467
1004.62,1.17424
1004.902,1.03118
1005.183,0.84375
1005.465,1.00561
1005.746,1.36283
1006.028,1.14178
1006.309,1.29677
1006.59,1.1961
1006.871,1.28136
1007.153,1.19655
1007.434,1.46315
1007.715,1.29544
1007.996,1.08889
1008.277,1.3118
1008.557,1.29001
1008.838,1.62955
1009.119,1.36509
1009.4,1.43802
1009.68,1.47193
1009.961,1.1647
1010.241,1.37654
1010.522,1.61592
1010.802,1.52311
1011.082,1.30784
1011.362,1.45148
1011.643,1.36338
1011.923,1.49469
1012.203,1.41677
1012.483,1.45547
1012.763,1.33589
1013.042,1.3597
1013.322,1.60259
1013.602,2.01856
1013.882,2.02672
1014.161,1.60651
1014.441,1.9624
1014.72,1.79845
1015,1.42501
1015.279,1.44958
1015.558,2.01825
1015.838,1.78277
1016.117,1.85204
1016.396,1.54662
1016.675,1.86773
1016.954,1.67983
1017.233,2.42572
1017.512,1.9879
1017.791,2.24204
1018.07,1.97834
1018.348,1.79164
1018.627,1.75914
1018.905,1.84013
1019.184,1.97249
1019.462,2.18652
1019.741,2.37973
1020.019,2.2319
1020.297,2.10174
1020.576,2.49715
1020.854,1.78013
1021.132,2.28042
1021.41,2.28042
1021.688,2.28042
