Wvlgth nm,Global tilt W*m-2*nm-1
581.971,0.47531
582.324,0.46982
582.676,0.47366
583.029,0.47355
583.381,0.47292
583.734,0.47302
584.086,0.47611
584.438,0.47485
584.791,0.47528
585.143,0.47774
585.495,0.47851
585.847,0.47171
586.2,0.47697
586.552,0.47201
586.904,0.48507
587.256,0.47753
587.608,0.4798
587.959,0.47594
588.311,0.48113
588.663,0.47754
589.015,0.4755
589.367,0.47318
589.718,0.48213
590.07,0.47999
590.421,0.47679
590.773,0.47403
591.124,0.48067
591.476,0.47879
591.827,0.48265
592.179,0.48074
592.53,0.47247
592.881,0.4872
593.232,0.47974
593.584,0.47826
593.935,0.47819
594.286,0.48494
594.637,0.48338
594.988,0.48168
595.339,0.48334
595.689,0.48948
596.04,0.49015
596.391,0.48295
596.742,0.4873
597.092,0.48173
597.443,0.4828
597.794,0.48405
598.144,0.48992
598.495,0.48743
598.845,0.48549
599.196,0.48596
599.546,0.49398
599.896,0.48782
600.247,0.49305
600.597,0.48721
600.947,0.49142
601.297,0.49374
601.647,0.49294
601.997,0.49098
602.347,0.49294
602.697,0.49503
603.047,0.49452
603.397,0.4969
603.747,0.49833
604.096,0.49888
604.446,0.49891
604.796,0.49968
605.145,0.50246
605.495,0.50202
605.844,0.50909
606.194,0.50569
606.543,0.50071
606.893,0.50371
607.242,0.50444
607.591,0.50609
607.94,0.50173
608.29,0.50879
608.639,0.51126
608.988,0.51289
609.337,0.51211
609.686,0.51617
610.035,0.51137
610.384,0.51566
610.733,0.52068
611.081,0.5151
611.43,0.52688
611.779,0.51606
612.127,0.51658
612.476,0.51924
612.825,0.5158
613.173,0.51643
613.522,0.51695
613.87,0.51632
614.218,0.5206
614.567,0.51924
614.915,0.51315
615.263,0.52352
615.611,0.52267
615.96,0.52088
616.308,0.52453
616.656,0.52866
617.004,0.52773
617.352,0.52718
617.7,0.52353
618.047,0.5293
618.395,0.52982
618.743,0.52576
619.091,0.5289
619.438,0.53187
619.786,0.5214
620.134,0.52924
620.481,0.52932
620.829,0.53251
621.176,0.52282
621.523,0.53078
621.871,0.54133
622.218,0.5338
622.565,0.53017
622.912,0.53263
623.259,0.52892
623.607,0.5251
623.954,0.5396
624.301,0.5321
624.648,0.52722
624.994,0.53211
625.341,0.52841
625.688,0.53452
626.035,0.52791
626.382,0.5349
626.728,0.52555
627.075,0.53298
627.421,0.53605
627.768,0.53267
628.114,0.52032
628.461,0.52808
628.807,0.52137
629.154,0.52797
629.5,0.53586
629.846,0.5259
630.192,0.52652
630.538,0.52527
630.884,0.52633
631.231,0.53283
631.577,0.52408
631.922,0.5296
632.268,0.52233
632.614,0.51772
632.96,0.518
633.306,0.51987
633.651,0.52057
633.997,0.51432
634.343,0.51816
634.688,0.51936
635.034,0.51601
635.379,0.5173
635.725,0.51633
636.07,0.51722
636.415,0.51466
636.761,0.50519
637.106,0.50601
637.451,0.50372
637.796,0.50778
638.141,0.50341
638.486,0.5077
638.831,0.49983
639.176,0.49908
639.521,0.49838
639.866,0.5034
640.211,0.49711
640.555,0.49556
640.9,0.49598
641.245,0.4948
641.589,0.4929
641.934,0.4987
642.278,0.4879
642.623,0.48845
642.967,0.48517
643.312,0.48217
643.656,0.47767
644,0.47695
644.344,0.47562
644.689,0.47374
645.033,0.47543
645.377,0.47209
645.721,0.47843
646.065,0.47144
646.409,0.46579
646.753,0.46663
647.096,0.46227
647.44,0.46262
647.784,0.457
648.128,0.45754
648.471,0.45931
648.815,0.45403
649.158,0.45546
649.502,0.4476
649.845,0.45044
650.189,0.44351
650.532,0.44409
650.875,0.44063
651.218,0.44371
651.562,0.43687
651.905,0.43608
652.248,0.4385
652.591,0.43413
652.934,0.43478
653.277,0.42936
653.62,0.43295
653.963,0.42805
654.305,0.42232
654.648,0.42092
654.991,0.42404
655.334,0.41306
655.676,0.41211
656.019,0.41304
656.361,0.40602
656.704,0.40588
657.046,0.4055
657.389,0.40286
657.731,0.40105
658.073,0.40508
658.415,0.39113
658.757,0.39445
659.1,0.39789
659.442,0.3921
659.784,0.39034
660.126,0.38847
660.468,0.38441
660.809,0.38032
661.151,0.3745
661.493,0.37537
661.835,0.37508
662.177,0.36966
662.518,0.36964
662.86,0.37256
663.201,0.36379
663.543,0.36043
663.884,0.35891
664.226,0.36033
664.567,0.35699
664.908,0.36121
665.249,0.34801
665.591,0.34845
665.932,0.34638
666.273,0.35134
666.614,0.34761
666.955,0.33763
667.296,0.33937
667.637,0.33954
667.978,0.33825
668.318,0.34054
668.659,0.33401
669,0.32562
669.341,0.32939
669.681,0.3222
670.022,0.32525
670.362,0.32313
670.703,0.31079
671.043,0.31524
671.383,0.31453
671.724,0.30684
672.064,0.307
672.404,0.30703
672.744,0.30288
673.085,0.30395
673.425,0.30044
673.765,0.29601
674.105,0.29859
674.444,0.28988
674.784,0.2952
675.124,0.28888
675.464,0.28282
675.804,0.28446
676.143,0.27732
676.483,0.27758
676.823,0.27273
677.162,0.27242
677.501,0.27735
677.841,0.26785
678.18,0.2699
678.52,0.26564
678.859,0.26163
679.198,0.26179
679.537,0.26392
679.876,0.26105
680.215,0.25691
680.555,0.25361
680.894,0.24913
681.232,0.24651
681.571,0.24822
681.91,0.24827
682.249,0.24393
682.588,0.24803
682.926,0.23881
683.265,0.24001
683.604,0.23761
683.942,0.2304
684.281,0.23619
684.619,0.23347
684.957,0.22584
685.296,0.22999
685.634,0.22822
685.972,0.22378
686.31,0.22306
686.649,0.2215
686.987,0.21704
687.325,0.21671
687.663,0.21587
688.001,0.21129
688.338,0.21432
688.676,0.21262
689.014,0.21031
689.352,0.20561
689.69,0.2097
690.027,0.20063
690.365,0.20662
690.702,0.20608
691.04,0.19546
691.377,0.19767
691.715,0.19526
692.052,0.20262
692.389,0.19968
692.726,0.19163
693.064,0.19957
693.401,0.18984
693.738,0.19291
694.075,0.19338
694.412,0.19315
694.749,0.19203
695.086,0.18761
695.423,0.18901
695.759,0.19116
696.096,0.18782
696.433,0.18842
696.769,0.18256
697.106,0.18781
697.443,0.18671
697.779,0.18864
698.116,0.18672
698.452,0.18914
698.788,0.18414
699.125,0.18761
699.461,0.18867
699.797,0.18424
700.133,0.18654
700.469,0.18891
700.805,0.19338
701.141,0.19326
701.477,0.18832
701.813,0.19096
702.149,0.19483
702.485,0.18902
702.82,0.19315
703.156,0.19595
703.492,0.19782
703.827,0.19339
704.163,0.20163
704.498,0.20201
704.834,0.20847
705.169,0.1995
705.505,0.2036
705.84,0.20258
706.175,0.20771
706.51,0.21322
706.845,0.20988
707.18,0.21421
707.515,0.2154
707.85,0.21884
708.185,0.21944
708.52,0.22486
708.855,0.22262
709.19,0.22391
709.525,0.23272
709.859,0.22918
710.194,0.23841
710.529,0.23471
710.863,0.24163
711.198,0.2414
711.532,0.25253
