Wvlgth nm,Global tilt W*m-2*nm-1
787.411,1.93E-02
787.733,1.85E-02
788.056,1.92E-02
788.378,1.88E-02
788.7,2.18E-02
789.022,2.27E-02
789.345,2.10E-02
789.667,2.08E-02
789.989,1.99E-02
790.311,1.86E-02
790.633,1.75E-02
790.955,1.94E-02
791.276,1.84E-02
791.598,1.95E-02
791.92,1.85E-02
792.242,2.11E-02
792.563,1.64E-02
792.885,2.19E-02
793.206,2.12E-02
793.528,2.18E-02
793.849,2.08E-02
794.171,2.43E-02
794.492,2.04E-02
794.813,1.65E-02
795.134,1.98E-02
795.456,2.05E-02
795.777,2.06E-02
796.098,1.87E-02
796.419,1.68E-02
796.74,1.73E-02
797.061,1.93E-02
797.381,1.88E-02
797.702,1.65E-02
798.023,2.14E-02
798.344,1.78E-02
798.664,2.31E-02
798.985,1.89E-02
799.305,2.18E-02
799.626,2.11E-02
799.946,2.22E-02
800.267,1.78E-02
800.587,1.86E-02
800.907,2.12E-02
801.227,2.17E-02
801.548,2.23E-02
801.868,2.33E-02
802.188,2.15E-02
802.508,2.23E-02
802.828,2.16E-02
803.147,1.79E-02
803.467,2.25E-02
803.787,2.02E-02
804.107,2.32E-02
804.426,2.06E-02
804.746,2.59E-02
805.066,1.90E-02
805.385,2.41E-02
805.705,2.09E-02
806.024,2.38E-02
806.343,2.18E-02
806.663,2.25E-02
806.982,2.00E-02
807.301,1.99E-02
807.62,2.86E-02
807.939,1.93E-02
808.258,2.21E-02
808.577,2.30E-02
808.896,2.06E-02
809.215,2.47E-02
809.534,2.25E-02
809.852,2.71E-02
810.171,2.45E-02
810.49,2.50E-02
810.808,2.17E-02
811.127,2.15E-02
811.445,2.36E-02
811.764,2.29E-02
812.082,2.25E-02
812.401,1.94E-02
812.719,2.03E-02
813.037,2.11E-02
813.355,2.18E-02
813.673,2.16E-02
813.991,2.27E-02
814.309,2.40E-02
814.627,2.54E-02
814.945,2.42E-02
815.263,1.97E-02
815.581,2.64E-02
815.899,2.40E-02
816.216,2.48E-02
816.534,2.31E-02
816.851,2.79E-02
817.169,2.92E-02
817.486,2.63E-02
817.804,2.47E-02
818.121,2.11E-02
818.438,2.53E-02
818.756,2.11E-02
819.073,2.85E-02
819.39,2.88E-02
819.707,2.28E-02
820.024,2.78E-02
820.341,2.28E-02
820.658,2.31E-02
820.975,2.79E-02
821.292,2.53E-02
821.608,2.80E-02
821.925,2.55E-02
822.242,2.57E-02
822.558,2.78E-02
822.875,3.11E-02
823.191,2.36E-02
823.508,2.58E-02
823.824,2.97E-02
824.141,2.93E-02
824.457,2.84E-02
824.773,3.41E-02
825.089,2.65E-02
825.405,3.13E-02
825.721,2.40E-02
826.037,2.53E-02
826.353,2.10E-02
826.669,3.02E-02
826.985,2.83E-02
827.301,2.67E-02
827.617,2.50E-02
827.932,3.49E-02
828.248,3.49E-02
828.563,3.12E-02
828.879,2.65E-02
829.194,2.72E-02
829.51,2.96E-02
829.825,2.99E-02
830.14,2.94E-02
830.456,3.50E-02
830.771,2.99E-02
831.086,3.63E-02
831.401,3.65E-02
831.716,2.96E-02
832.031,2.74E-02
832.346,3.07E-02
832.661,3.14E-02
832.976,3.97E-02
833.29,2.39E-02
833.605,3.61E-02
833.92,2.76E-02
834.234,3.49E-02
834.549,3.52E-02
834.863,3.51E-02
835.178,3.39E-02
835.492,3.14E-02
835.806,2.78E-02
836.121,3.86E-02
836.435,3.56E-02
836.749,2.92E-02
837.063,2.84E-02
837.377,3.10E-02
837.691,3.34E-02
838.005,3.05E-02
838.319,3.57E-02
838.633,3.17E-02
838.946,2.79E-02
839.26,3.43E-02
839.574,3.58E-02
839.887,4.32E-02
840.201,3.61E-02
840.514,2.84E-02
840.828,3.56E-02
841.141,3.46E-02
841.455,3.50E-02
841.768,2.91E-02
842.081,3.81E-02
842.394,3.42E-02
842.707,3.77E-02
843.02,3.25E-02
843.333,3.80E-02
843.646,3.28E-02
843.959,3.78E-02
844.272,3.53E-02
844.585,3.07E-02
844.898,3.50E-02
845.21,3.69E-02
845.523,3.91E-02
845.835,3.17E-02
846.148,4.37E-02
846.46,3.98E-02
846.773,3.99E-02
847.085,4.36E-02
847.397,3.33E-02
847.71,4.08E-02
848.022,3.74E-02
848.334,3.08E-02
848.646,3.85E-02
848.958,4.17E-02
849.27,3.66E-02
849.582,3.96E-02
849.894,3.80E-02
850.205,3.14E-02
850.517,3.47E-02
850.829,3.22E-02
851.141,4.76E-02
851.452,2.55E-02
851.764,3.50E-02
852.075,4.27E-02
852.386,3.72E-02
852.698,3.54E-02
853.009,4.38E-02
853.32,4.28E-02
853.632,3.58E-02
853.943,4.18E-02
854.254,3.72E-02
854.565,3.77E-02
854.876,4.34E-02
855.187,3.93E-02
855.497,4.90E-02
855.808,3.96E-02
856.119,4.04E-02
856.43,4.17E-02
856.74,3.58E-02
857.051,3.51E-02
857.361,3.61E-02
857.672,4.98E-02
857.982,3.72E-02
858.293,5.16E-02
858.603,4.05E-02
858.913,4.50E-02
859.223,3.28E-02
859.533,4.54E-02
859.844,3.66E-02
860.154,3.83E-02
860.464,3.99E-02
860.773,3.44E-02
861.083,3.84E-02
861.393,3.64E-02
861.703,4.06E-02
862.013,4.75E-02
862.322,4.19E-02
862.632,4.02E-02
862.941,4.69E-02
863.251,4.25E-02
863.56,4.01E-02
863.869,4.30E-02
864.179,4.75E-02
864.488,4.43E-02
864.797,4.57E-02
865.106,3.61E-02
865.415,4.06E-02
865.724,5.29E-02
866.033,3.71E-02
866.342,3.72E-02
866.651,5.57E-02
866.96,4.54E-02
867.269,4.51E-02
867.577,5.00E-02
867.886,4.72E-02
868.195,4.25E-02
868.503,4.89E-02
868.812,5.00E-02
869.12,4.23E-02
869.428,5.48E-02
869.737,4.54E-02
870.045,4.64E-02
870.353,4.24E-02
870.661,5.53E-02
870.969,4.52E-02
871.277,5.37E-02
871.585,4.46E-02
871.893,4.74E-02
872.201,5.64E-02
872.509,5.21E-02
872.817,5.25E-02
873.124,5.76E-02
873.432,5.30E-02
873.739,5.52E-02
874.047,5.06E-02
874.354,5.35E-02
874.662,5.50E-02
874.969,4.73E-02
875.276,6.07E-02
875.584,5.29E-02
875.891,6.01E-02
876.198,5.64E-02
876.505,4.73E-02
876.812,4.89E-02
877.119,5.04E-02
877.426,5.97E-02
877.733,4.00E-02
878.04,5.91E-02
878.346,4.58E-02
878.653,4.61E-02
878.96,5.80E-02
879.266,5.29E-02
879.573,5.61E-02
879.879,5.61E-02
880.185,6.55E-02
880.492,6.64E-02
880.798,5.70E-02
881.104,7.14E-02
881.411,5.99E-02
881.717,4.82E-02
882.023,5.07E-02
882.329,6.84E-02
882.635,6.00E-02
882.941,5.95E-02
883.246,5.61E-02
883.552,7.00E-02
883.858,6.30E-02
884.164,7.13E-02
884.469,7.67E-02
884.775,5.95E-02
885.08,5.68E-02
885.386,5.86E-02
885.691,5.22E-02
885.996,7.79E-02
886.302,5.44E-02
886.607,7.30E-02
886.912,7.12E-02
887.217,7.30E-02
887.522,6.11E-02
887.827,7.82E-02
888.132,6.61E-02
888.437,6.57E-02
888.742,8.01E-02
889.046,7.64E-02
889.351,7.27E-02
889.656,6.89E-02
889.96,7.65E-02
890.265,7.46E-02
890.569,7.55E-02
890.874,7.84E-02
891.178,7.41E-02
891.483,8.42E-02
891.787,6.83E-02
892.091,6.97E-02
892.395,7.31E-02
892.699,8.23E-02
893.003,6.68E-02
893.307,7.22E-02
893.611,7.85E-02
893.915,6.73E-02
894.219,6.04E-02
894.523,7.85E-02
894.826,7.50E-02
895.13,8.09E-02
895.433,6.91E-02
895.737,6.37E-02
896.04,7.90E-02
896.344,6.71E-02
896.647,7.55E-02
896.95,7.15E-02
897.254,8.70E-02
897.557,7.04E-02
897.86,7.74E-02
898.163,7.24E-02
898.466,6.07E-02
898.769,7.64E-02
899.072,5.96E-02
899.375,7.23E-02
899.677,8.09E-02
899.98,6.10E-02
900.283,9.12E-02
900.585,6.81E-02
900.888,6.39E-02
901.191,8.04E-02
901.493,8.19E-02
901.795,7.05E-02
902.098,6.73E-02
902.4,6.94E-02
902.702,7.29E-02
903.004,6.82E-02
903.306,8.60E-02
903.608,9.13E-02
903.91,7.12E-02
904.212,6.90E-02
904.514,7.05E-02
904.816,5.77E-02
905.118,8.38E-02
905.42,6.87E-02
905.721,7.99E-02
906.023,7.08E-02
906.324,8.09E-02
906.626,6.90E-02
906.927,7.05E-02
907.228,9.78E-02
907.53,8.68E-02
907.831,8.34E-02
908.132,8.33E-02
908.433,9.83E-02
908.734,6.26E-02
909.035,7.98E-02
909.336,8.02E-02
909.637,8.29E-02
909.938,8.17E-02
910.239,9.59E-02
910.54,8.78E-02
910.84,7.20E-02
911.141,9.10E-02
911.441,8.80E-02
911.742,8.85E-02
912.042,8.08E-02
912.343,8.83E-02
912.643,9.95E-02
912.943,8.63E-02
913.244,8.31E-02
913.544,6.96E-02
913.844,9.43E-02
914.144,7.58E-02
914.444,9.53E-02
914.744,8.90E-02
915.044,9.56E-02
915.343,8.36E-02
915.643,8.13E-02
915.943,7.73E-02
916.243,8.38E-02
916.542,1.00E-01
916.842,9.04E-02
917.141,1.11E-01
917.441,9.30E-02
917.74,9.87E-02
918.039,9.76E-02
918.338,9.28E-02
918.638,9.92E-02
918.937,9.61E-02
919.236,1.11E-01
919.535,9.01E-02
919.834,9.47E-02
920.133,1.09E-01
920.431,8.80E-02
920.73,8.91E-02
921.029,1.14E-01
921.328,1.12E-01
921.626,8.82E-02
921.925,1.07E-01
922.223,9.88E-02
922.522,1.03E-01
922.82,1.12E-01
923.118,1.04E-01
923.417,1.13E-01
923.715,1.13E-01
924.013,1.09E-01
924.311,1.07E-01
924.609,9.97E-02
924.907,1.06E-01
925.205,1.09E-01
925.503,9.78E-02
925.801,1.06E-01
926.098,1.16E-01
926.396,1.23E-01
926.694,1.04E-01
926.991,1.07E-01
927.289,1.18E-01
927.586,1.20E-01
927.884,1.18E-01
928.181,1.22E-01
928.478,1.29E-01
928.775,1.39E-01
929.073,1.40E-01
929.37,1.19E-01
929.667,1.37E-01
929.964,1.40E-01
930.261,1.39E-01
930.557,1.31E-01
930.854,1.31E-01
931.151,1.25E-01
931.448,1.38E-01
931.744,1.24E-01
932.041,1.20E-01
932.337,1.32E-01
932.634,1.41E-01
932.93,1.39E-01
933.227,1.39E-01
933.523,1.44E-01
933.819,1.46E-01
934.115,1.63E-01
934.412,1.63E-01
934.708,1.49E-01
935.004,1.55E-01
935.3,1.67E-01
935.595,1.51E-01
935.891,1.71E-01
936.187,1.29E-01
936.483,1.66E-01
936.778,1.53E-01
937.074,1.61E-01
937.369,1.98E-01
937.665,1.67E-01
937.96,1.47E-01
938.256,1.52E-01
938.551,1.43E-01
938.846,1.62E-01
939.141,2.08E-01
939.437,1.43E-01
939.732,1.86E-01
940.027,1.64E-01
940.322,1.89E-01
940.617,1.82E-01
940.911,1.68E-01
941.206,1.55E-01
941.501,1.66E-01
941.796,1.62E-01
942.09,1.80E-01
942.385,1.55E-01
942.679,1.61E-01
942.974,1.85E-01
943.268,1.79E-01
943.562,1.63E-01
943.857,2.00E-01
944.151,1.84E-01
944.445,1.86E-01
944.739,2.05E-01
945.033,2.26E-01
945.327,1.72E-01
945.621,2.10E-01
945.915,1.81E-01
946.208,1.94E-01
946.502,2.00E-01
946.796,2.49E-01
947.089,2.18E-01
947.383,1.72E-01
947.676,1.85E-01
947.97,1.94E-01
948.263,2.12E-01
948.557,2.38E-01
948.85,2.03E-01
949.143,2.28E-01
949.436,2.40E-01
949.729,1.59E-01
950.022,2.62E-01
950.315,2.17E-01
950.608,2.06E-01
950.901,1.99E-01
951.194,2.60E-01
951.487,2.63E-01
951.779,2.29E-01
952.072,1.96E-01
952.364,2.42E-01
952.657,2.39E-01
952.949,2.48E-01
953.242,2.88E-01
953.534,2.83E-01
953.826,2.10E-01
954.118,2.50E-01
954.411,2.80E-01
954.703,2.27E-01
954.995,2.73E-01
955.287,2.54E-01
955.579,2.84E-01
955.87,2.90E-01
956.162,2.15E-01
956.454,3.04E-01
956.746,2.62E-01
957.037,2.81E-01
957.329,2.24E-01
957.62,2.85E-01
957.912,2.57E-01
958.203,2.44E-01
958.494,3.01E-01
958.786,3.02E-01
959.077,3.59E-01
959.368,3.25E-01
959.659,2.87E-01
959.95,2.53E-01
960.241,2.97E-01
960.532,2.76E-01
960.823,3.03E-01
961.114,3.49E-01
961.404,3.23E-01
961.695,2.30E-01
961.986,2.82E-01
962.276,2.38E-01
962.567,2.89E-01
962.857,2.69E-01
963.147,3.48E-01
963.438,3.30E-01
963.728,3.10E-01
964.018,2.96E-01
964.308,3.28E-01
964.598,3.52E-01
964.888,3.25E-01
965.178,3.82E-01
965.468,3.16E-01
965.758,3.14E-01
966.048,3.05E-01
966.338,4.08E-01
966.627,3.27E-01
966.917,3.12E-01
967.206,4.08E-01
967.496,3.29E-01
967.785,3.68E-01
968.075,4.46E-01
968.364,3.11E-01
968.653,3.46E-01
968.942,2.91E-01
969.232,4.30E-01
969.521,3.88E-01
969.81,4.01E-01
970.099,3.83E-01
970.388,4.23E-01
970.676,3.77E-01
970.965,4.46E-01
971.254,4.38E-01
971.543,5.02E-01
971.831,4.35E-01
972.12,4.18E-01
972.408,4.32E-01
972.697,3.92E-01
972.985,4.93E-01
973.273,4.54E-01
973.561,4.21E-01
973.85,4.79E-01
974.138,4.90E-01
974.426,4.77E-01
974.714,3.77E-01
975.002,4.25E-01
975.29,4.00E-01
975.577,4.89E-01
975.865,4.64E-01
976.153,4.85E-01
976.441,5.06E-01
976.728,5.45E-01
977.016,4.03E-01
977.303,5.48E-01
977.59,5.49E-01
977.878,4.49E-01
978.165,5.37E-01
978.452,5.71E-01
978.74,5.47E-01
979.027,5.40E-01
979.314,5.48E-01
979.601,5.02E-01
979.888,5.58E-01
980.174,6.20E-01
980.461,5.98E-01
980.748,4.89E-01
981.035,6.50E-01
981.321,4.46E-01
981.608,5.83E-01
981.894,5.36E-01
982.181,5.81E-01
982.467,5.12E-01
982.754,6.34E-01
983.04,6.15E-01
983.326,6.20E-01
983.612,6.41E-01
983.898,6.84E-01
984.184,7.10E-01
984.47,5.61E-01
984.756,8.99E-01
985.042,6.52E-01
985.328,6.44E-01
985.614,6.13E-01
985.899,4.32E-01
986.185,5.84E-01
986.47,7.25E-01
986.756,6.52E-01
987.041,6.43E-01
987.327,6.23E-01
987.612,7.03E-01
987.897,5.51E-01
988.182,7.12E-01
988.468,6.10E-01
988.753,6.97E-01
989.038,8.09E-01
989.323,6.01E-01
989.607,7.19E-01
989.892,6.52E-01
990.177,6.86E-01
990.462,7.21E-01
990.746,7.25E-01
991.031,6.71E-01
991.315,7.38E-01
991.6,7.52E-01
991.884,6.52E-01
992.169,6.99E-01
992.453,8.25E-01
992.737,7.11E-01
993.021,7.72E-01
993.305,7.77E-01
993.59,8.12E-01
993.874,9.35E-01
994.157,9.69E-01
994.441,8.21E-01
994.725,8.57E-01
995.009,7.00E-01
995.293,1.01E+00
995.576,7.38E-01
995.86,8.38E-01
996.143,8.94E-01
996.427,8.23E-01
996.71,9.18E-01
996.993,9.85E-01
997.277,8.50E-01
997.56,1.01E+00
997.843,1.08E+00
998.126,8.69E-01
998.409,9.38E-01
998.692,8.45E-01
998.975,1.13E+00
999.258,9.24E-01
999.541,1.21E+00
999.823,1.00E+00
1000.106,1.05E+00
1000.388,1.11E+00
1000.671,1.10E+00
1000.954,9.81E-01
1001.236,1.10E+00
1001.518,1.15E+00
1001.801,9.08E-01
1002.083,1.05E+00
1002.365,1.08E+00
1002.647,1.13E+00
1002.929,1.08E+00
1003.211,1.11E+00
1003.493,1.10E+00
1003.775,1.01E+00
1004.057,1.19E+00
1004.338,1.15E+00
1004.62,1.25E+00
1004.902,1.32E+00
1005.183,1.12E+00
1005.465,1.31E+00
1005.746,1.19E+00
1006.028,1.29E+00
1006.309,1.22E+00
1006.59,1.40E+00
1006.871,1.23E+00
1007.153,1.27E+00
1007.434,1.02E+00
1007.715,1.63E+00
1007.996,1.10E+00
1008.277,1.26E+00
1008.557,1.41E+00
1008.838,1.39E+00
1009.119,1.50907
1009.4,1.37443
1009.68,1.31259
1009.961,1.46286
1010.241,1.5058
1010.522,1.5603
1010.802,1.62237
1011.082,1.58871
1011.362,1.81613
1011.643,1.73199
1011.923,1.65727
1012.203,1.84886
1012.483,1.69116
1012.763,1.59725
1013.042,1.64491
1013.322,1.75832
1013.602,1.5166
1013.882,1.95184
1014.161,1.89187
1014.441,1.6638
1014.72,1.88563
1015,1.8777
1015.279,2.35854
1015.558,1.73487
1015.838,1.80778
1016.117,2.14203
1016.396,1.84133
1016.675,1.83963
1016.954,1.47097
1017.233,1.993
1017.512,2.08562
1017.791,2.11357
1018.07,1.81873
1018.348,2.15453
1018.627,2.28542
1018.905,1.72157
1019.184,1.89807
1019.462,2.14101
1019.741,2.42338
1020.019,2.08327
1020.297,2.1306
1020.576,2.32244
1020.854,2.08628
1021.132,2.26458
1021.41,2.26458
1021.688,2.26458
